Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-10-16 00:00:00+11:00,1.7999999523162842,2.2200000286102295,1.7450000047683716,1.909999966621399,7823039,0,0
2020-10-19 00:00:00+11:00,2.0,2.059999942779541,1.850000023841858,1.9199999570846558,4844499,0,0
2020-10-20 00:00:00+11:00,1.9299999475479126,2.0999999046325684,1.899999976158142,1.9600000381469727,1261090,0,0
2020-10-21 00:00:00+11:00,2.0,2.069999933242798,1.9919999837875366,2.049999952316284,1495212,0,0
2020-10-22 00:00:00+11:00,2.069999933242798,2.109999895095825,2.0,2.0,1395110,0,0
2020-10-23 00:00:00+11:00,2.069999933242798,2.069999933242798,1.9700000286102295,2.0,603580,0,0
2020-10-26 00:00:00+11:00,2.0299999713897705,2.059999942779541,1.9800000190734863,1.9800000190734863,381372,0,0
2020-10-27 00:00:00+11:00,2.0,2.0,1.8700000047683716,1.8849999904632568,854253,0,0
2020-10-28 00:00:00+11:00,1.899999976158142,1.940000057220459,1.809999942779541,1.8300000429153442,667092,0,0
2020-10-29 00:00:00+11:00,1.809999942779541,1.8650000095367432,1.7599999904632568,1.8350000381469727,959644,0,0
2020-10-30 00:00:00+11:00,1.899999976158142,1.899999976158142,1.8049999475479126,1.8300000429153442,348163,0,0
2020-11-02 00:00:00+11:00,1.8300000429153442,1.8700000047683716,1.7949999570846558,1.8049999475479126,250781,0,0
2020-11-03 00:00:00+11:00,1.809999942779541,1.840000033378601,1.7799999713897705,1.784999966621399,455476,0,0
2020-11-04 00:00:00+11:00,1.7799999713897705,1.8200000524520874,1.6950000524520874,1.7599999904632568,1222218,0,0
2020-11-05 00:00:00+11:00,1.7549999952316284,1.8949999809265137,1.7549999952316284,1.8799999952316284,1460247,0,0
2020-11-06 00:00:00+11:00,1.899999976158142,1.9600000381469727,1.8949999809265137,1.9199999570846558,388701,0,0
2020-11-09 00:00:00+11:00,1.9500000476837158,2.0,1.9500000476837158,1.9700000286102295,2790939,0,0
2020-11-10 00:00:00+11:00,2.0,2.0,1.9199999570846558,1.9249999523162842,288821,0,0
2020-11-11 00:00:00+11:00,1.9249999523162842,1.940000057220459,1.8949999809265137,1.940000057220459,400564,0,0
2020-11-12 00:00:00+11:00,1.9500000476837158,1.9500000476837158,1.9049999713897705,1.9450000524520874,537029,0,0
2020-11-13 00:00:00+11:00,1.940000057220459,1.9700000286102295,1.9149999618530273,1.9450000524520874,218434,0,0
2020-11-16 00:00:00+11:00,1.9500000476837158,1.9500000476837158,1.940000057220459,1.940000057220459,6258,0,0
2020-11-17 00:00:00+11:00,1.9500000476837158,1.9600000381469727,1.9299999475479126,1.940000057220459,162109,0,0
2020-11-18 00:00:00+11:00,1.940000057220459,1.940000057220459,1.875,1.8949999809265137,229218,0,0
2020-11-19 00:00:00+11:00,1.899999976158142,1.9249999523162842,1.809999942779541,1.8300000429153442,1027568,0,0
2020-11-20 00:00:00+11:00,1.850000023841858,1.899999976158142,1.8350000381469727,1.840000033378601,338644,0,0
2020-11-23 00:00:00+11:00,1.850000023841858,1.8849999904632568,1.7999999523162842,1.7999999523162842,353879,0,0
2020-11-24 00:00:00+11:00,1.809999942779541,1.8550000190734863,1.7949999570846558,1.7999999523162842,404661,0,0
2020-11-25 00:00:00+11:00,1.7999999523162842,1.8600000143051147,1.7999999523162842,1.8600000143051147,251778,0,0
2020-11-26 00:00:00+11:00,1.8849999904632568,1.899999976158142,1.840000033378601,1.8849999904632568,174879,0,0
2020-11-27 00:00:00+11:00,1.9500000476837158,2.069999933242798,1.9500000476837158,2.049999952316284,3308135,0,0
2020-11-30 00:00:00+11:00,2.0999999046325684,2.119999885559082,1.9950000047683716,2.0,928280,0,0
2020-12-01 00:00:00+11:00,2.0199999809265137,2.049999952316284,2.0,2.0,754956,0,0
2020-12-02 00:00:00+11:00,2.049999952316284,2.0899999141693115,2.0,2.0,529991,0,0
2020-12-03 00:00:00+11:00,2.069999933242798,2.0799999237060547,2.009999990463257,2.0299999713897705,860470,0,0
2020-12-04 00:00:00+11:00,2.059999942779541,2.259999990463257,2.0399999618530273,2.190000057220459,835809,0,0
2020-12-07 00:00:00+11:00,2.2300000190734863,2.2699999809265137,2.200000047683716,2.200000047683716,610534,0,0
2020-12-08 00:00:00+11:00,2.2300000190734863,2.2699999809265137,2.1600000858306885,2.200000047683716,273916,0,0
2020-12-09 00:00:00+11:00,2.200000047683716,2.2149999141693115,2.1600000858306885,2.1600000858306885,164614,0,0
2020-12-10 00:00:00+11:00,2.1700000762939453,2.1700000762939453,2.0899999141693115,2.0899999141693115,303614,0,0
2020-12-11 00:00:00+11:00,2.0799999237060547,2.140000104904175,2.0799999237060547,2.0999999046325684,179852,0,0
2020-12-14 00:00:00+11:00,2.1500000953674316,2.1600000858306885,2.0899999141693115,2.0999999046325684,398842,0,0
2020-12-15 00:00:00+11:00,2.0999999046325684,2.0999999046325684,2.009999990463257,2.009999990463257,357205,0,0
2020-12-16 00:00:00+11:00,2.0199999809265137,2.0899999141693115,2.0,2.0299999713897705,281028,0,0
2020-12-17 00:00:00+11:00,2.049999952316284,2.0799999237060547,2.0299999713897705,2.0399999618530273,157830,0,0
2020-12-18 00:00:00+11:00,2.0399999618530273,2.049999952316284,1.9900000095367432,1.9950000047683716,261313,0,0
2020-12-21 00:00:00+11:00,2.0399999618530273,2.0399999618530273,1.9800000190734863,1.9800000190734863,399034,0,0
2020-12-22 00:00:00+11:00,1.9850000143051147,2.049999952316284,1.9850000143051147,2.049999952316284,2463975,0,0
2020-12-23 00:00:00+11:00,2.049999952316284,2.0799999237060547,2.0299999713897705,2.0399999618530273,83108,0,0
2020-12-24 00:00:00+11:00,2.0399999618530273,2.0399999618530273,1.9850000143051147,1.9850000143051147,202957,0,0
2020-12-29 00:00:00+11:00,2.0,2.0399999618530273,1.9900000095367432,2.0199999809265137,159571,0,0
2020-12-30 00:00:00+11:00,2.009999990463257,2.0399999618530273,1.9800000190734863,2.0,191726,0,0
2020-12-31 00:00:00+11:00,2.0,2.009999990463257,1.9900000095367432,1.9900000095367432,150329,0,0
2021-01-04 00:00:00+11:00,2.0,2.049999952316284,1.9950000047683716,2.0199999809265137,55114,0,0
2021-01-05 00:00:00+11:00,2.049999952316284,2.1700000762939453,2.0199999809265137,2.0899999141693115,530430,0,0
2021-01-06 00:00:00+11:00,2.119999885559082,2.180000066757202,2.109999895095825,2.109999895095825,84486,0,0
2021-01-07 00:00:00+11:00,2.109999895095825,2.140000104904175,2.0899999141693115,2.119999885559082,110845,0,0
2021-01-08 00:00:00+11:00,2.130000114440918,2.180000066757202,2.0999999046325684,2.0999999046325684,180351,0,0
2021-01-11 00:00:00+11:00,2.1500000953674316,2.1700000762939453,2.119999885559082,2.1500000953674316,606112,0,0
2021-01-12 00:00:00+11:00,2.1500000953674316,2.1700000762939453,2.0999999046325684,2.0999999046325684,2099630,0,0
2021-01-13 00:00:00+11:00,2.140000104904175,2.140000104904175,2.0799999237060547,2.0799999237060547,70254,0,0
2021-01-14 00:00:00+11:00,2.130000114440918,2.1649999618530273,2.109999895095825,2.130000114440918,836575,0,0
2021-01-15 00:00:00+11:00,2.1500000953674316,2.259999990463257,2.1500000953674316,2.190000057220459,432508,0,0
2021-01-18 00:00:00+11:00,2.200000047683716,2.2799999713897705,2.180000066757202,2.2799999713897705,256512,0,0
2021-01-19 00:00:00+11:00,2.299999952316284,2.380000114440918,2.299999952316284,2.3499999046325684,141205,0,0
2021-01-20 00:00:00+11:00,2.3499999046325684,2.4000000953674316,2.309999942779541,2.309999942779541,216568,0,0
2021-01-21 00:00:00+11:00,2.3399999141693115,2.4700000286102295,2.3399999141693115,2.4700000286102295,262699,0,0
2021-01-22 00:00:00+11:00,2.509999990463257,2.9700000286102295,2.5,2.6600000858306885,1029772,0,0
2021-01-25 00:00:00+11:00,2.75,2.9100000858306885,2.7200000286102295,2.799999952316284,954920,0,0
2021-01-27 00:00:00+11:00,2.8499999046325684,3.0899999141693115,2.7799999713897705,2.819999933242798,706602,0,0
2021-01-28 00:00:00+11:00,2.799999952316284,2.799999952316284,2.559999942779541,2.6600000858306885,525102,0,0
2021-01-29 00:00:00+11:00,2.7100000381469727,2.75,2.4100000858306885,2.4700000286102295,896982,0,0
2021-02-01 00:00:00+11:00,2.450000047683716,2.4800000190734863,2.319999933242798,2.450000047683716,409364,0,0
2021-02-02 00:00:00+11:00,2.5199999809265137,2.559999942779541,2.4800000190734863,2.490000009536743,453333,0,0
2021-02-03 00:00:00+11:00,2.5,2.619999885559082,2.490000009536743,2.5199999809265137,396319,0,0
2021-02-04 00:00:00+11:00,2.549999952316284,2.5799999237060547,2.5,2.5299999713897705,191993,0,0
2021-02-05 00:00:00+11:00,2.5299999713897705,2.5850000381469727,2.5199999809265137,2.5199999809265137,198187,0,0
2021-02-08 00:00:00+11:00,2.569999933242798,2.759999990463257,2.549999952316284,2.75,431772,0,0
2021-02-09 00:00:00+11:00,2.75,2.75,2.5199999809265137,2.5899999141693115,362443,0,0
2021-02-10 00:00:00+11:00,2.619999885559082,2.6500000953674316,2.490000009536743,2.5199999809265137,443377,0,0
2021-02-11 00:00:00+11:00,2.559999942779541,2.5799999237060547,2.490000009536743,2.5199999809265137,235271,0,0
2021-02-12 00:00:00+11:00,2.619999885559082,2.619999885559082,2.4100000858306885,2.4800000190734863,1000810,0,0
